Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Lower middle income,LMC,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,..,..,..,..,..,..,..,..,..,..,5.19006571095123,..,6.02596081941357,..,..,..,..,..,10.7283369345147,9.99206312318729,..,10.0456184291796,7.76405006687167,..,..
Lower middle income,LMC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.35654574700904,6.40604498390833,6.38569192753421,6.3841268089691,6.42982890710315,6.4004057496431,6.26256805522075,6.08370001864159,6.0956130722226,6.1812972560981,5.98833196734284,6.00982717258336,6.13941805699021,6.14981438584776,6.07659775498089,6.36471338709903,6.19259196752506,6.25214160610375,6.1674661164484,5.68945134533186,6.45612027858016,6.13922899878192,5.31528276016569,4.85799588681622,4.94691313962254
Lower middle income,LMC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.66724765616898,..,..,..,..,5.81462770431747,..,..,..,..,4.18692993867135,..,4.45161474712601,..,..,..,..,..,6.41173120106807,6.84498934344557,..,6.02825410769982,5.04844827228498,..,..
Lower middle income,LMC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.0577785154783,6.07327835358433,6.11418548796319,6.09416252735119,5.93838236952696,5.88846775275758,5.78092012608272,5.72350738478124,5.78770007013862,5.83583031906235,5.72557722390557,5.84342433369136,6.06732555203057,6.04292823666498,5.96874230560582,6.04561890536054,5.95740239953329,6.05943015827081,6.08875443571815,5.58733222848392,6.76219112571835,5.95002909971999,4.60723973786679,4.1667256418087,4.09964700946326
Lower middle income,LMC,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,3.90723551389879,..,..,..,..,4.36609640986629,..,..,..,..,2.94455317694437,..,3.53989680644614,..,..,..,..,..,6.44429770178826,6.02937888901525,..,6.22738071798728,4.61529613253355,..,..
Lower middle income,LMC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.1542605439857,6.18145872315675,6.20245827417103,6.18917887907052,6.09972444268922,6.05766533511078,5.93897840957532,5.84137640550229,5.88766073496643,5.94808466605321,5.81020043210756,5.89710136245807,6.09037629146415,6.07727950320533,6.00331602768432,6.14822585838289,6.03309865819284,6.12168566458668,6.11409397114733,5.62039668810011,6.66380926217302,6.0122012019493,4.8436880217257,4.4022140714888,4.39213045101583
Lower middle income,LMC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.08597981332163,..,..,..,..,4.77263482357605,..,..,..,..,3.38655298170948,..,3.82811761588041,..,..,..,..,..,6.48064635615633,6.2809991118123,..,6.16477114112827,4.76042778375827,..,..
Lower middle income,LMC,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,15.7388594695897,15.846761083303,15.529810471835,15.5354638415281,16.141235644871,16.4120701190642,16.4605245410179,16.1805079034539,16.6849634690607,16.8971921091044,16.8345995886123,16.9747681972733,17.5394590286866,17.7097604497412,17.7068980001314,18.3853362456745,18.2690255846264,18.7150595382173,19.2894236452207,18.3274226097368,20.1481337796607,17.2636986640744,15.9021203324784,14.2415503169793,15.1787652456143
Lower middle income,LMC,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,10.3761441149079,..,..,..,..,..,..,..,..,..,10.962839144092,..,12.0124371148673,..,..,..,..,..,22.537499528214,21.2535322529738,..,19.5116998716031,17.4833476685528,..,..
Lower middle income,LMC,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,14.9618487402354,15.1027601847323,15.2481084698374,15.2532781131294,15.0490715433653,15.2277544912661,15.1942577909481,15.2196924465503,15.5923052916783,15.894916961684,15.9472276707142,16.4478839193718,17.4197027139454,17.4277655351177,17.3307370301462,17.7667721160769,17.8103561092343,18.1240416637326,18.0351422239665,16.5040402622456,17.7698042792031,16.0414229517494,13.6470415634139,12.6580378191591,12.43427496865
Lower middle income,LMC,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,9.3353075693394,..,..,..,..,..,..,..,..,..,8.35535601760529,..,10.1045169812922,..,..,..,..,..,20.744361763448,18.6114304557327,..,17.3273013260352,14.6228381596632,..,..
Lower middle income,LMC,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,15.193200483127,15.3448602116015,15.360019570607,15.3642464441399,15.3931455025064,15.5733451730571,15.5532959719288,15.4820647808341,15.8856859623956,16.1946445657726,16.1981316800398,16.5921507044537,17.4681090450687,17.5303406781659,17.469789357778,17.974605914786,17.9784932053075,18.3388691316609,18.358230655352,16.8890922554182,18.3124197378057,16.311240930898,14.1234645661975,12.9881089729778,13.0950625618953
Lower middle income,LMC,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,9.32064182781033,..,..,..,..,..,..,..,..,..,9.20228980514233,..,10.5889455393643,..,..,..,..,..,21.1041382043771,19.2726050718124,..,17.7949811918114,15.0959058219409,..,..
Lower middle income,LMC,Urban population,SP.URB.TOTL,656798011,677162651,698618243,720419018,742770881,765517180,788821069,812861105,837168267,862027287,887655712,913917696,940550195,967994215,996334735,1024443839,1052653089,1081270899,1110281607,1139672828,1169607752,1199519864,1229918131,1261683592,..
Lower middle income,LMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.9026720695405,31.2306835634925,31.6072349027976,31.9909330863094,32.3788593421695,32.7758028845375,33.1790142634182,33.5863659240025,33.994178196785,34.4065553232233,34.825629765019,35.2540710062131,35.6861737515545,36.1424626474899,36.6102745312354,37.0725141565864,37.5295181392786,37.9908696780081,38.461894246904,38.9406654635585,39.4285681450683,39.9285890991424,40.4418199870875,40.9666955216037,..
Lower middle income,LMC,Urban population growth (annual %),SP.URB.GROW,2.96146571608344,3.1005940424506,3.16845472329513,3.12055621484824,3.10261978675305,3.06235739470245,3.04420196030088,3.04759050496406,2.9903216983177,2.96941737759393,2.97304103785289,2.95857770585719,2.91410256268854,2.91786872682536,2.92775716640001,2.82125103266624,2.7536160525438,2.71863639588862,2.68301940122777,2.64718615661981,2.62662434907153,2.55744816575051,2.53420288503034,2.58272971178761,..
Lower middle income,LMC,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,3.07764929608953,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.06040370202491,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Voice and Accountability: Number of Sources,VA.NO.SRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Voice and Accountability: Standard Error,VA.STD.ERR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,81.7657663550152,81.3207811450129,81.2129661986533,80.9550174318465,80.7028549286597,80.1771078511078,79.8110736483782,79.2174301947167,78.7779135369773,78.2693906392263,77.8700835993631,76.8944704544711,75.7219813995228,74.8702716641764,73.9126344245424,72.7835118685103,71.6276141045773,71.2852832937491,70.8162430877648,70.7807371874997,71.0888717999231,70.8165010087444,70.6372143002479,71.331344537532,..
Lower middle income,LMC,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,70.9636287405796,70.8103991763807,70.4566709915418,70.1967649674144,69.7538778423393,69.2648521449835,68.9688575083194,68.4776150483659,68.0776287663611,67.5563779551229,67.1401328979017,66.3611851158111,65.4237172896781,64.8273193976023,64.1912588210705,63.3192695601946,62.2092121871506,61.964401417331,61.439012464261,61.4016263586335,61.8265832352729,61.4179674064305,60.8453810920604,59.5421577193348,..
Lower middle income,LMC,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,74.4584765278166,74.2234523657838,73.9574063009077,73.7108700186399,73.337680508725,72.8549199307233,72.5145544312206,71.9795851695154,71.5455626508049,71.0194349153995,70.5952016337299,69.7373826156988,68.7072819779445,68.0312492385084,67.3016858972772,66.3514748016534,65.2304503760185,64.9596624924197,64.455636921254,64.4257684716792,64.813073938577,64.4987136185636,64.1024737911227,63.5378316198169,..
Lower middle income,LMC,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,16.4128402883556,16.7979271591005,16.92251864912,17.1920813646702,17.4478287304785,17.9480132262298,18.2555447898824,18.6836751942197,19.0637543432324,19.5219575587944,19.9756560745843,20.9288738221887,22.0499047507815,22.9042147601689,23.8810480937641,24.9778528127563,26.1148532749487,26.4924130589757,26.881079131072,26.9293767422138,26.5725908918561,26.916762078235,27.0481513145991,26.3686010244879,..
Lower middle income,LMC,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,25.3765256567198,25.4933487322873,25.7956471183231,26.0123053186468,26.4115499538685,26.9824214672256,27.2136407459408,27.5740682062178,27.8515614993323,28.2630435757868,28.6921249782107,29.3436036148332,30.1436223222549,30.7861206484425,31.3063764306632,32.0909975490841,33.1334634266876,33.1870346919712,33.5315587417928,33.6487534738084,33.179315533344,33.7884698605715,33.9036834174549,34.8023000051516,..
Lower middle income,LMC,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,22.476465175691,22.669669853874,22.907804357708,23.1312401977564,23.4775605340929,24.0101586584469,24.284107926842,24.6751432092715,25.0034576535525,25.4374251991628,25.8854058050595,26.6464536033113,27.5629733431644,28.2716107915474,28.9305785128022,29.8120516406229,30.8820205125234,31.0357142685225,31.3921269491568,31.4821995073364,31.0490780468436,31.5359889875431,31.6233000612571,31.9438850101283,..
Lower middle income,LMC,Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,92.6456909179688,94.8426284790039,95.1603317260742,99.5912094116211,101.199226379395,102.464630126953,103.201759338379,103.866691589355,103.318870544434,102.873573303223,103.052200317383,103.440811157227,103.893669128418,104.38818359375,103.32243347168,103.259841918945,105.952507019043,105.008750915527,98.7230834960938,98.5119323730469,99.287971496582,99.5226593017578,102.410423278809,102.758392333984,..
Lower middle income,LMC,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,43.67794,43.87893,44.27191,45.21655,45.07404,45.32588,45.5297,45.76894,46.1342,46.65878,46.71969,46.86365,46.99569,47.51453,47.70174,47.76575,47.86566,47.87217,47.94685,..,..,..,..,..,..
Lower middle income,LMC,"Secondary education, pupils",SE.SEC.ENRL,136517264,140445328,146888016,153986496,159706544,165850032,170102336,176024400,183600128,185543328,195554544,204575232,213073088,218448432,228590144,232229440,237549440,238014432,244986272,247808560,253824288,260290048,262671152,260162048,..
Lower middle income,LMC,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,101.518400557143,117.787422042857,121.903811128572,129.319308314286,115.6437133,126.938507685714,119.037511871429,138.0471774,113.201016000001,98.4213897,92.5593762,283.8458942,147.992764233333,169.563142233333,265.4028023,182.312912,164.820850675,160.07689035,64.0537380249998,22.2781196999999,33.3986828428571,30.5790271285714,30.5790271285713,..,..
Lower middle income,LMC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.870631134710071,0.878289857250269,0.885847315439803,0.893586080076125,0.938568497813241,0.958686698760644,0.986678818579603,1.03666413927867,1.06843012719767,1.11308531508951,1.16069326992061,1.20011604432531,1.25807835534775,1.2748894370507,1.33743905315621,1.34914313223867,1.38174152845334,1.43711286175433,1.48801625046476,1.47939009130694,1.37549966672122,1.46702830324,1.50666165240101,1.57378492582028,..
Lower middle income,LMC,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,1847.8745,1901.7285,1955.2739,2009.4897,2150.0379,2235.9416,2342.4382,2505.3239,2627.3651,2784.6353,2954.0473,3106.4907,3310.8032,3409.306,3634.208,3722.3956,3869.5671,4083.8131,4288.6658,4322.7858,4073.6708,4399.9702,4574.466,4838.7796,..
Lower middle income,LMC,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,52.2931106340365,56.73150359854,61.1444632049114,65.6126740209126,77.1959945180647,84.2757727648953,93.0527208130169,106.476992824348,116.535053571174,129.496522528096,143.4586614389,156.02232827971,172.860801978231,180.978938690525,199.514301978354,206.782308503338,218.911490182979,236.568636153065,253.45163059061,256.263640245396,235.732755569193,262.624814864356,277.0059366205,298.789418305474,..
Lower middle income,LMC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.2943075841482,26.5554387786237,26.1369341872457,26.8689855748702,29.4217503547145,30.4627527624272,30.639324211022,33.3995429599836,31.3126139408605,32.2522217662208,32.5741608418441,31.7482207740353,30.5045242681857,28.1339681076807,28.3603728772242,28.1168630488864,28.114106900192,29.3437721463182,30.3148181404893,28.761737482923,27.0639553958053,29.5623303041361,30.4910810393093,30.7743907616908,..
Lower middle income,LMC,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,-1.34103236064495,5.76565975292422,5.67451986202154,11.0803059878726,17.2567887110044,12.0611569405561,12.2306400588191,16.1745683055568,4.08755609640903,6.43580850442633,12.2424270020234,3.4637570620899,5.77178961537257,-0.268206770594674,7.048870876094,5.74975159681243,5.76613664604501,9.58044430329072,9.35079938961265,-0.554613836737389,-7.95580785350158,15.011496750875,5.52375969850922,4.91241236405106,..
Lower middle income,LMC,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,437916881645.016,463165679041.283,489448107492.548,543680455454.574,637502242915.396,714392388932.986,801767150630.979,931449526061.304,969523047948.795,1031919694721.06,1158251710066.79,1198370735471,1267538173134.58,1264138549934.36,1353246044014.16,1431054330038.67,1513570878187.84,1658577693163.45,1813667965972.03,1803609112480.28,1660117437063.1,1909325912188.54,2014792487439.2,2113767402702.14,..
Lower middle income,LMC,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Gross capital formation (current LCU),NE.GDI.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Upper middle income,UMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.3273600863386,94.8135169659574,95.2671899882786,95.4751201788602,95.8421992011151,95.6914860705448,96.6479514379715,96.7982504362147,97.2647659631909,97.6756360211397,98.162160675806,98.374048976188,98.6117473900567,98.777016828653,98.8783432928367,98.9597889342189,98.99324246416,99.1210835166054,99.1384189571732,99.2355189253177,99.1739709844954,99.3931573305582,99.4658003895695,99.3848574395044,..
Upper middle income,UMC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,90.3442232191889,91.2218478881663,91.9259413993708,92.044543337854,92.7486464861936,92.2421407474957,93.9791679853428,94.0042536502836,94.8993135568786,95.5577040697053,96.4883764443318,96.8790752574783,97.4506500104563,97.7548354476292,97.9645500880442,98.1625468793533,98.1815875029689,98.4789421156872,98.513997610578,98.6961800865432,98.6606229361232,99.1463429246492,99.1543063858666,99.1749311723582,..
Upper middle income,UMC,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,98.6625066270045,98.5324234249179,98.6315228554241,98.8459371414457,98.6933374336386,98.805196111259,98.9037524017756,99.0731809121892,99.1563454447281,99.2859620819476,99.3799279835864,99.4416899768458,99.4445664992342,99.5302781625388,99.5350513434496,99.5477979679426,99.5790306078079,99.6107442839623,99.6053511088732,99.6297939712511,99.5918437431761,99.6117144179806,99.6349929541068,99.8514633236607,..
